sequence_accession,sequence_isolate,sequence_completeness,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,tipnames,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,date_parsed,collection_tipcode,sequence_start,sequence_end,sequence_length,sequence_generegion
MW160853,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-09-05,2018.67671232877,2018-09,2018,MW160853|culex_pipiens|at_wi|2018-09-05,2018-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-09-05,at_wi,10024,10316,292,NS5b
MW160854,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-09-12,2018.69589041096,2018-09,2018,MW160854|culex_pipiens|at_wi|2018-09-12,2018-09-12,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-09-12,at_wi,10024,10316,292,NS5b
MW160855,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-29,2018.65753424658,2018-08,2018,MW160855|culex_pipiens|at_wi|2018-08-29,2018-08-29,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-29,at_wi,10024,10316,292,NS5b
MW160856,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,MW160856|culex_pipiens|at_wi|2018-08-16,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-16,at_wi,10024,10316,292,NS5b
MW160857,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,MW160857|culex_pipiens|at_wi|2018-08-16,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-16,at_wi,10024,10316,292,NS5b
MW160858,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,MW160858|culex_sp|at_wi|2018-08-16,2018-08-16,insecta,diptera,culicidae,culex sp.,culex sp.,2018-08-16,at_wi,10024,10316,292,NS5b
MW160859,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,MW160859|culex_pipiens|at_wi|2018-08-16,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-16,at_wi,10024,10316,292,NS5b
MW160860,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-22,2018.63835616438,2018-08,2018,MW160860|culex_pipiens|at_wi|2018-08-22,2018-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-22,at_wi,10024,10316,292,NS5b
MW160861,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-22,2018.63835616438,2018-08,2018,MW160861|culex_pipiens|at_wi|2018-08-22,2018-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2018-08-22,at_wi,10024,10316,292,NS5b
MW164634,11pool1743,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2011-08-09,2011.60273972603,2011-08,2011,MW164634|culex_pipiens|it_pd|2011-08-09,2011-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-09,it_pd,1,10316,10315,nflg
MW164635,11pool1805,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2011-08-09,2011.60273972603,2011-08,2011,MW164635|culex_pipiens|it_pd|2011-08-09,2011-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-09,it_pd,1,10316,10315,nflg
MW164636,11pool1941,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2011-08-16,2011.62191780822,2011-08,2011,MW164636|culex_pipiens|it_ro|2011-08-16,2011-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-16,it_ro,1,10316,10315,nflg
MW164637,11pool1989,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2011-08-23,2011.64109589041,2011-08,2011,MW164637|culex_pipiens|it_ve|2011-08-23,2011-08-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-23,it_ve,1,10316,10315,nflg
MW164638,11pool2109,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2011-08-24,2011.64383561644,2011-08,2011,MW164638|culex_pipiens|it_vi|2011-08-24,2011-08-24,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-24,it_vi,1,10316,10315,nflg
MW164639,11pool2135,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2011-08-30,2011.6602739726,2011-08,2011,MW164639|culex_pipiens|it_vr|2011-08-30,2011-08-30,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-08-30,it_vr,1,10316,10315,nflg
MW164640,11pool2444,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2011-09-21,2011.72054794521,2011-09,2011,MW164640|culex_pipiens|it_vr|2011-09-21,2011-09-21,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-09-21,it_vr,1,10316,10315,nflg
MW164641,12pool1898,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2012-07-24,2012.56010928962,2012-07,2012,MW164641|culex_pipiens|it_ro|2012-07-24,2012-07-24,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-07-24,it_ro,1,10316,10315,nflg
MW164642,12pool1948,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2012-07-24,2012.56010928962,2012-07,2012,MW164642|culex_pipiens|it_vr|2012-07-24,2012-07-24,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-07-24,it_vr,1,10316,10315,nflg
MW164643,12pool2046,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2012-07-24,2012.56010928962,2012-07,2012,MW164643|culex_pipiens|it_ve|2012-07-24,2012-07-24,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-07-24,it_ve,1,10316,10315,nflg
MW164644,12pool2194,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2012-08-09,2012.60382513661,2012-08,2012,MW164644|culex_pipiens|it_tv|2012-08-09,2012-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-09,it_tv,1,10316,10315,nflg
MW164645,12pool2214,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2012-08-07,2012.59836065574,2012-08,2012,MW164645|culex_pipiens|it_ve|2012-08-07,2012-08-07,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-07,it_ve,1,10316,10315,nflg
MW164646,12pool2249,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2012-08-07,2012.59836065574,2012-08,2012,MW164646|culex_pipiens|it_vi|2012-08-07,2012-08-07,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-07,it_vi,1,10316,10315,nflg
MW164647,12pool2262,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2012-08-07,2012.59836065574,2012-08,2012,MW164647|culex_pipiens|it_vi|2012-08-07,2012-08-07,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-07,it_vi,1,10316,10315,nflg
MW164648,12pool2316,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2012-08-22,2012.6393442623,2012-08,2012,MW164648|culex_pipiens|it_vi|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_vi,1,10316,10315,nflg
MW164649,12pool2412,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2012-08-22,2012.6393442623,2012-08,2012,MW164649|culex_pipiens|it_ro|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_ro,1,10316,10315,nflg
MW164650,12pool2586,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2012-08-23,2012.64207650273,2012-08,2012,MW164650|culex_pipiens|it_tv|2012-08-23,2012-08-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-23,it_tv,1,10316,10315,nflg
MW164651,12pool2626,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2012-09-05,2012.67759562842,2012-09,2012,MW164651|culex_pipiens|it_vi|2012-09-05,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-09-05,it_vi,1,10316,10315,nflg
MW164652,12pool2628,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2012-09-05,2012.67759562842,2012-09,2012,MW164652|culex_pipiens|it_vi|2012-09-05,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-09-05,it_vi,1,10316,10315,nflg
MW164653,12pool2653,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2012-09-05,2012.67759562842,2012-09,2012,MW164653|culex_pipiens|it_ro|2012-09-05,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-09-05,it_ro,1,10316,10315,nflg
MW164654,12VIR6777-9,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2012-09-05,2012.67759562842,2012-09,2012,MW164654|turdus_pilaris|it_pd|2012-09-05,2012-09-05,aves,passeriformes,turdidae,turdus pilaris,fieldfare,2012-09-05,it_pd,1,10316,10315,nflg
MW164655,12VIR6787-10,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2012-09-03,2012.67213114754,2012-09,2012,MW164655|NA|it_tv|2012-09-03,2012-09-03,NA,NA,NA,NA,alauda arvensis,2012-09-03,it_tv,1,10316,10315,nflg
MW164656,12VIR6787-11,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2012-09-03,2012.67213114754,2012-09,2012,MW164656|NA|it_tv|2012-09-03,2012-09-03,NA,NA,NA,NA,alauda arvensis,2012-09-03,it_tv,1,10316,10315,nflg
MW164657,12VIR6787-9,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2012-09-03,2012.67213114754,2012-09,2012,MW164657|NA|it_tv|2012-09-03,2012-09-03,NA,NA,NA,NA,alauda arvensis,2012-09-03,it_tv,1,10316,10315,nflg
MW164658,13pool5009,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2013-07-31,2013.57808219178,2013-07,2013,MW164658|culex_pipiens|it_vr|2013-07-31,2013-07-31,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-07-31,it_vr,1,10316,10315,nflg
MW164659,13pool5600,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2013-08-07,2013.59726027397,2013-08,2013,MW164659|culex_pipiens|it_tv|2013-08-07,2013-08-07,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-07,it_tv,1,10316,10315,nflg
MW164660,13pool5678,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2013-08-08,2013.6,2013-08,2013,MW164660|culex_pipiens|it_ro|2013-08-08,2013-08-08,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-08,it_ro,1,10316,10315,nflg
MW164661,13pool5687,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2013-08-08,2013.6,2013-08,2013,MW164661|culex_pipiens|it_ro|2013-08-08,2013-08-08,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-08,it_ro,1,10316,10315,nflg
MW164662,13pool5744,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2013-08-13,2013.61369863014,2013-08,2013,MW164662|culex_pipiens|it_ve|2013-08-13,2013-08-13,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-13,it_ve,1,10316,10315,nflg
MW164663,13pool5778,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2013-08-13,2013.61369863014,2013-08,2013,MW164663|culex_pipiens|it_vr|2013-08-13,2013-08-13,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-13,it_vr,1,10316,10315,nflg
MW164664,13pool5827,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2013-08-13,2013.61369863014,2013-08,2013,MW164664|culex_pipiens|it_ro|2013-08-13,2013-08-13,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-13,it_ro,1,10316,10315,nflg
MW164665,13pool5873,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2013-08-13,2013.61369863014,2013-08,2013,MW164665|culex_pipiens|it_ve|2013-08-13,2013-08-13,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-13,it_ve,1,10316,10315,nflg
MW164666,13pool5999,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2013-08-21,2013.63561643836,2013-08,2013,MW164666|culex_pipiens|it_tv|2013-08-21,2013-08-21,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-21,it_tv,1,10316,10315,nflg
MW164667,13pool6009,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2013-08-21,2013.63561643836,2013-08,2013,MW164667|culex_pipiens|it_ro|2013-08-21,2013-08-21,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-08-21,it_ro,1,10316,10315,nflg
MW164668,13pool6465,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2013-09-05,2013.67671232877,2013-09,2013,MW164668|culex_pipiens|it_vi|2013-09-05,2013-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-09-05,it_vi,1,10316,10315,nflg
MW164669,13pool6471,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2013-09-05,2013.67671232877,2013-09,2013,MW164669|culex_pipiens|it_vi|2013-09-05,2013-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-09-05,it_vi,1,10316,10315,nflg
MW164670,13pool6472,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2013-09-05,2013.67671232877,2013-09,2013,MW164670|culex_pipiens|it_vi|2013-09-05,2013-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2013-09-05,it_vi,1,10316,10315,nflg
MW164671,14pool1366,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2014-08-20,2014.63287671233,2014-08,2014,MW164671|culex_pipiens|it_vr|2014-08-20,2014-08-20,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-08-20,it_vr,1,10316,10315,nflg
MW164672,14pool1388,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2014-08-22,2014.63835616438,2014-08,2014,MW164672|culex_pipiens|it_vi|2014-08-22,2014-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-08-22,it_vi,1,10316,10315,nflg
MW164673,14pool1394,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2014-08-26,2014.64931506849,2014-08,2014,MW164673|culex_pipiens|it_ve|2014-08-26,2014-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-08-26,it_ve,1,10316,10315,nflg
MW164674,14pool1419,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2014-08-26,2014.64931506849,2014-08,2014,MW164674|culex_pipiens|it_tv|2014-08-26,2014-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-08-26,it_tv,1,10316,10315,nflg
MW164675,14pool1423,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2014-08-26,2014.64931506849,2014-08,2014,MW164675|culex_pipiens|it_ve|2014-08-26,2014-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-08-26,it_ve,2863,10316,7453,NA
MW164676,14pool1478,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2014-09-02,2014.66849315068,2014-09,2014,MW164676|culex_pipiens|it_ro|2014-09-02,2014-09-02,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-02,it_ro,1,10316,10315,nflg
MW164677,14pool1489,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2014-09-02,2014.66849315068,2014-09,2014,MW164677|culex_pipiens|it_vr|2014-09-02,2014-09-02,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-02,it_vr,1,10316,10315,nflg
MW164678,14pool1494,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2014-09-02,2014.66849315068,2014-09,2014,MW164678|culex_pipiens|it_vr|2014-09-02,2014-09-02,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-02,it_vr,1,10316,10315,nflg
MW164679,14pool1511,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2014-09-03,2014.67123287671,2014-09,2014,MW164679|culex_pipiens|it_vi|2014-09-03,2014-09-03,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-03,it_vi,1,10316,10315,nflg
MW164680,14pool1698,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2014-09-23,2014.72602739726,2014-09,2014,MW164680|culex_pipiens|it_ve|2014-09-23,2014-09-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-23,it_ve,1,10316,10315,nflg
MW164681,14pool1703,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2014-09-23,2014.72602739726,2014-09,2014,MW164681|culex_pipiens|it_ve|2014-09-23,2014-09-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-09-23,it_ve,1,10316,10315,nflg
MW164682,14pool857,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,rovigo,it.ro,45.0137215307598,11.8996071697747,2014-07-22,2014.55342465753,2014-07,2014,MW164682|culex_pipiens|it_ro|2014-07-22,2014-07-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-07-22,it_ro,1,10316,10315,nflg
MW164683,14pool895,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2014-07-22,2014.55342465753,2014-07,2014,MW164683|culex_pipiens|it_vr|2014-07-22,2014-07-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2014-07-22,it_vr,1,10316,10315,nflg
